,match_id,batsman_id,inning,runs,balls_faced,over_faced_first,bowler_id,strike_rate,Fours,Sixes,match_dt,country_bat,batting_style_bat,bowling_style_bat,country_bowl,batting_style_bowl,bowling_style_bowl,batsman_rating
3956,8751854,3710090.0,2,27,22,6.4,4460154.0,122.73,3.0,1.0,2021-06-15,AUS,Left-hand bat,Right-arm offbreak,ENG,Left-hand bat,Slow left-arm orthodox,59.533845843111614
3957,8752127,3710090.0,2,1,5,2.6,2538983.0,20.0,1.0,0.0,2021-06-25,AUS,Left-hand bat,Right-arm offbreak,ENG,Right-hand bat,Left-arm fast-medium,59.533845843111614
3958,8752288,3710090.0,2,23,25,2.3,7783901.0,92.0,3.0,1.0,2021-07-01,AUS,Left-hand bat,Right-arm offbreak,ENG,Right-hand bat,Right-arm fast-medium,59.533845843111614
3959,8752344,3710090.0,1,26,17,13.6,6196280.0,152.94,1.0,2.0,2021-07-02,AUS,Left-hand bat,Right-arm offbreak,ENG,Right-hand bat,Right-arm medium-fast,59.533845843111614
3960,8752407,3710090.0,2,5,8,6.3,3030733.0,62.5,1.0,1.0,2021-07-09,AUS,Left-hand bat,Right-arm offbreak,SA,Right-hand bat,Right-arm offbreak,59.533845843111614
3961,9272689,3710090.0,2,5,4,1.2,4756982.0,125.0,1.0,1.0,2023-01-17,AUS,Left-hand bat,Right-arm offbreak,AUS,Left-hand bat,Left-arm fast-medium,59.533845843111614
3962,8887885,3710090.0,1,3,6,11.5,3497633.0,50.0,1.0,1.0,2022-01-23,AUS,Left-hand bat,Right-arm offbreak,AUS,Left-hand bat,Right-arm fast-medium,59.533845843111614
3963,9725771,3710090.0,2,31,16,1.1,3882850.0,193.75,5.0,1.0,2023-12-01,AUS,Left-hand bat,Right-arm offbreak,IND,Left-hand bat,Slow left-arm orthodox,59.533845843111614
3964,9614989,3710090.0,1,6,3,1.1,4874820.0,200.0,1.0,1.0,2023-08-30,AUS,Left-hand bat,Right-arm offbreak,SA,Right-hand bat,Left-arm medium-fast,59.533845843111614
3965,9272710,3710090.0,1,9,6,1.1,2538983.0,150.0,2.0,1.0,2023-01-20,AUS,Left-hand bat,Right-arm offbreak,ENG,Right-hand bat,Left-arm fast-medium,59.533845843111614
3966,9614996,3710090.0,2,18,17,1.3,2659222.0,105.88,4.0,1.0,2023-09-01,AUS,Left-hand bat,Right-arm offbreak,SA,Left-hand bat,Right-arm medium-fast,59.533845843111614
3967,9272654,3710090.0,2,1,2,1.1,5419546.0,50.0,1.0,1.0,2023-01-14,AUS,Left-hand bat,Right-arm offbreak,AUS,Left-hand bat,Slow left-arm orthodox,59.533845843111614
3968,8887710,3710090.0,1,5,7,15.4,6732004.0,71.43,1.0,1.0,2022-01-21,AUS,Left-hand bat,Right-arm offbreak,AUS,Right-hand bat,Right-arm fast,59.533845843111614
3969,9018225,3710090.0,2,26,14,1.1,8131255.0,185.71,3.0,1.0,2022-04-05,AUS,Left-hand bat,Right-arm offbreak,PAK,Right-hand bat,Right-arm fast,59.533845843111614
3970,9272752,3710090.0,1,19,32,1.5,1684276.0,59.38,2.0,1.0,2023-01-24,AUS,Left-hand bat,Right-arm offbreak,AUS,Right-hand bat,Legbreak googly,59.533845843111614
3971,8887892,3710090.0,1,3,5,3.6,2790675.0,60.0,1.0,1.0,2022-01-26,AUS,Left-hand bat,Right-arm offbreak,AUS,Right-hand bat,Right-arm fast-medium,59.533845843111614
3972,8588026,5515922.0,2,28,25,1.1,6718844.0,112.0,1.0,1.0,2021-01-21,AUS,Right-hand bat,Legbreak,AUS,Right-hand bat,Right-arm fast,44.237324998954286
3973,8587949,5515922.0,1,49,31,10.1,7620297.0,158.06,3.0,2.0,2021-01-23,AUS,Right-hand bat,Legbreak,AUS,Right-hand bat,Right-arm medium-fast,44.237324998954286
3974,8588047,5515922.0,1,46,38,2.6,5419574.0,121.05,3.0,1.0,2021-01-26,AUS,Right-hand bat,Legbreak,AUS,Right-hand bat,Right-arm fast,44.237324998954286
3975,8588194,5515922.0,2,6,5,1.5,6718844.0,120.0,1.0,1.0,2021-01-29,AUS,Right-hand bat,Legbreak,AUS,Right-hand bat,Right-arm fast,44.237324998954286
3976,8588208,5515922.0,2,32,30,2.4,5788320.0,106.67,3.0,1.0,2021-01-31,AUS,Right-hand bat,Legbreak,AUS,Right-hand bat,Left-arm fast-medium,44.237324998954286
3977,8588215,5515922.0,2,15,14,5.1,1684276.0,107.14,2.0,1.0,2021-02-04,AUS,Right-hand bat,Legbreak,AUS,Right-hand bat,Legbreak googly,44.237324998954286
3978,8751714,5515922.0,2,93,56,4.4,1482249.0,166.07,10.0,2.0,2021-06-10,AUS,Right-hand bat,Legbreak,ENG,Right-hand bat,Right-arm medium,44.237324998954286
3979,8751798,5515922.0,2,59,47,3.5,5404440.0,125.53,6.0,1.0,2021-06-13,AUS,Right-hand bat,Legbreak,ENG,Right-hand bat,Right-arm medium-fast,44.237324998954286
3980,8751826,5515922.0,1,74,51,5.5,2111549.0,145.1,8.0,1.0,2021-06-14,AUS,Right-hand bat,Legbreak,ENG,Right-hand bat,Right-arm medium-fast,44.237324998954286
3981,8751889,5515922.0,2,22,19,3.2,4473993.0,115.79,2.0,1.0,2021-06-16,AUS,Right-hand bat,Legbreak,ENG,Right-hand bat,Right-arm medium-fast,44.237324998954286
3982,8751959,5515922.0,1,13,20,3.2,1471994.0,65.0,1.0,0.0,2021-06-18,AUS,Right-hand bat,Legbreak,ENG,Right-hand bat,Right-arm fast-medium,44.237324998954286
3983,8752106,5515922.0,2,33,21,7.1,2538983.0,157.14,3.0,1.0,2021-06-24,AUS,Right-hand bat,Legbreak,ENG,Right-hand bat,Left-arm fast-medium,44.237324998954286
3984,8752463,5515922.0,2,18,16,6.6,2752966.0,112.5,2.0,1.0,2021-07-16,AUS,Right-hand bat,Legbreak,SA,Right-hand bat,Right-arm fast,44.237324998954286
3985,8752491,5515922.0,1,78,47,2.1,5652758.0,165.96,3.0,6.0,2021-07-18,AUS,Right-hand bat,Legbreak,SCOT,Right-hand bat,Right-arm fast-medium,44.237324998954286
3986,9084599,5515922.0,2,41,30,2.4,4411231.0,136.67,4.0,1.0,2022-05-26,AUS,Right-hand bat,Legbreak,BER,Left-hand bat,Slow left-arm orthodox,44.237324998954286
3987,9272717,5515922.0,1,28,25,2.6,3507097.0,112.0,2.0,1.0,2023-01-20,AUS,Right-hand bat,Legbreak,AUS,Left-hand bat,Left-arm fast-medium,44.237324998954286
3988,9272633,5515922.0,1,10,9,4.6,1907352.0,111.11,2.0,1.0,2023-01-11,AUS,Right-hand bat,Legbreak,AUS,Right-hand bat,Left-arm fast-medium,44.237324998954286
3989,9702671,5515922.0,1,30,23,8.3,3507097.0,130.43,2.0,1.0,2023-12-07,AUS,Right-hand bat,Legbreak,AUS,Left-hand bat,Left-arm fast-medium,44.237324998954286
3990,8887857,5515922.0,2,3,6,4.5,4756982.0,50.0,1.0,1.0,2022-01-19,AUS,Right-hand bat,Legbreak,AUS,Left-hand bat,Left-arm fast-medium,44.237324998954286
3991,9272759,5515922.0,2,5,9,3.2,5788418.0,55.56,1.0,0.0,2023-01-25,AUS,Right-hand bat,Legbreak,AUS,Right-hand bat,Right-arm fast-medium,44.237324998954286
3992,9272731,5515922.0,1,1,5,1.5,4012203.0,20.0,1.0,1.0,2023-01-22,AUS,Right-hand bat,Legbreak,ENG,Left-hand bat,Left-arm fast-medium,44.237324998954286
3993,9084697,5515922.0,1,38,24,2.3,7672874.0,158.33,5.0,1.0,2022-05-29,AUS,Right-hand bat,Legbreak,ENG,Left-hand bat,Legbreak,44.237324998954286
3994,9084858,5515922.0,1,1,3,6.5,2535420.0,33.33,1.0,1.0,2022-06-03,AUS,Right-hand bat,Legbreak,ENG,Right-hand bat,Right-arm medium-fast,44.237324998954286
3995,9272654,5515922.0,1,46,33,3.3,7455818.0,139.39,5.0,2.0,2023-01-14,AUS,Right-hand bat,Legbreak,ITA,Right-hand bat,Right-arm offbreak,44.237324998954286
3996,9272787,5515922.0,2,23,21,9.6,4393402.0,109.52,2.0,1.0,2023-01-29,AUS,Right-hand bat,Legbreak,AUS,Left-hand bat,Right-arm medium-fast,44.237324998954286
3997,9018225,5515922.0,2,2,4,9.4,2437077.0,50.0,1.0,1.0,2022-04-05,AUS,Right-hand bat,Legbreak,PAK,Left-hand bat,Legbreak,44.237324998954286
3998,8588173,41740.0,2,56,35,6.2,8193310.0,160.0,7.0,1.0,2021-01-22,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Legbreak,33.035271647926365
3999,8587802,41740.0,2,43,25,4.5,6722540.0,172.0,1.0,4.0,2021-01-24,AUS,Right-hand bat,Right-arm fast-medium,NEP,Right-hand bat,Legbreak googly,33.035271647926365
4000,8588019,41740.0,2,38,29,2.4,1829491.0,131.03,3.0,2.0,2021-01-26,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Right-arm fast,33.035271647926365
4001,8588187,41740.0,1,18,11,8.6,3216569.0,163.64,2.0,1.0,2021-02-06,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Right-arm medium-fast,33.035271647926365
4002,8778510,41740.0,1,14,17,9.5,7491294.0,82.35,2.0,1.0,2021-04-21,AUS,Right-hand bat,Right-arm fast-medium,IND,Left-hand bat,Slow left-arm orthodox,33.035271647926365
4003,8778559,41740.0,1,2,3,12.5,1613919.0,66.67,1.0,1.0,2021-04-26,AUS,Right-hand bat,Right-arm fast-medium,WI,Left-hand bat,Right-arm offbreak,33.035271647926365
4004,8842105,41740.0,2,16,8,6.2,4690104.0,200.0,2.0,2.0,2021-07-09,AUS,Right-hand bat,Right-arm fast-medium,WI,Right-hand bat,Slow left-arm orthodox,33.035271647926365
4005,8842112,41740.0,2,19,21,8.6,3102854.0,90.48,2.0,1.0,2021-07-10,AUS,Right-hand bat,Right-arm fast-medium,WI,Left-hand bat,Legbreak googly,33.035271647926365
4006,8842119,41740.0,1,33,29,12.2,360086.0,113.79,3.0,2.0,2021-07-12,AUS,Right-hand bat,Right-arm fast-medium,WI,Right-hand bat,Right-arm medium,33.035271647926365
4007,8842126,41740.0,1,6,5,12.5,1934099.0,120.0,1.0,1.0,2021-07-14,AUS,Right-hand bat,Right-arm fast-medium,WI,Right-hand bat,Right-arm fast,33.035271647926365
4008,8842133,41740.0,2,21,14,5.2,nan,150.0,3.0,1.0,2021-07-16,AUS,Right-hand bat,Right-arm fast-medium,None,None,None,33.035271647926365
4009,8895851,41740.0,2,1,2,2.5,393014.0,50.0,1.0,1.0,2021-08-03,AUS,Right-hand bat,Right-arm fast-medium,BAN,Left-hand bat,Slow left-arm orthodox,33.035271647926365
4010,8895858,41740.0,1,30,25,6.5,393014.0,120.0,3.0,1.0,2021-08-04,AUS,Right-hand bat,Right-arm fast-medium,BAN,Left-hand bat,Slow left-arm orthodox,33.035271647926365
4011,8895865,41740.0,2,2,3,14.3,6930286.0,66.67,1.0,1.0,2021-08-06,AUS,Right-hand bat,Right-arm fast-medium,BAN,Left-hand bat,Left-arm medium-fast,33.035271647926365
4012,8895872,41740.0,2,4,9,6.3,nan,44.44,1.0,0.0,2021-08-07,AUS,Right-hand bat,Right-arm fast-medium,None,None,None,33.035271647926365
4013,8895879,41740.0,2,3,7,9.6,4403503.0,42.86,1.0,0.0,2021-08-09,AUS,Right-hand bat,Right-arm fast-medium,BAN,Left-hand bat,Right-arm medium-fast,33.035271647926365
4014,8778643,41740.0,2,12,9,18.3,2733380.0,133.33,1.0,1.0,2021-10-03,AUS,Right-hand bat,Right-arm fast-medium,IND,Right-hand bat,Right-arm medium,33.035271647926365
4015,8778671,41740.0,2,3,3,13.2,nan,100.0,1.0,1.0,2021-10-07,AUS,Right-hand bat,Right-arm fast-medium,None,None,None,33.035271647926365
4016,8887479,41740.0,1,76,38,10.5,nan,200.0,8.0,3.0,2021-12-05,AUS,Right-hand bat,Right-arm fast-medium,None,None,None,33.035271647926365
4017,8887500,41740.0,1,73,48,5.2,5788418.0,152.08,6.0,2.0,2021-12-08,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Right-arm fast-medium,33.035271647926365
4018,8887528,41740.0,2,26,25,9.2,nan,104.0,2.0,1.0,2021-12-11,AUS,Right-hand bat,Right-arm fast-medium,None,None,None,33.035271647926365
4019,8887563,41740.0,2,29,20,4.6,2656541.0,145.0,1.0,2.0,2021-12-15,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Legbreak googly,33.035271647926365
4020,8887584,41740.0,2,28,26,7.6,5554254.0,107.69,2.0,1.0,2021-12-21,AUS,Right-hand bat,Right-arm fast-medium,AFG,Right-hand bat,Legbreak googly,33.035271647926365
4021,8887612,41740.0,1,10,4,9.4,5509524.0,250.0,1.0,1.0,2021-12-26,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Right-arm offbreak,33.035271647926365
4022,8887647,41740.0,2,15,15,2.2,6818776.0,100.0,2.0,1.0,2021-12-29,AUS,Right-hand bat,Right-arm fast-medium,AFG,Right-hand bat,Right-arm offbreak,33.035271647926365
4023,9272689,41740.0,1,4,4,16.3,6718844.0,100.0,1.0,1.0,2023-01-17,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Right-arm fast,33.035271647926365
4024,9272724,41740.0,1,45,36,5.2,nan,125.0,1.0,2.0,2023-01-21,AUS,Right-hand bat,Right-arm fast-medium,None,None,None,33.035271647926365
4025,9702699,41740.0,2,20,24,6.6,1943647.0,83.33,2.0,0.0,2023-12-11,AUS,Right-hand bat,Right-arm fast-medium,NZ,Left-hand bat,Left-arm medium-fast,33.035271647926365
4026,9272451,41740.0,1,0,1,8.6,6460614.0,0.0,1.0,1.0,2022-12-22,AUS,Right-hand bat,Right-arm fast-medium,PAK,Right-hand bat,Legbreak,33.035271647926365
4027,8887787,41740.0,1,49,35,8.1,1905847.0,140.0,4.0,1.0,2022-01-11,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Right-arm fast-medium,33.035271647926365
4028,8887857,41740.0,1,28,18,8.2,5515922.0,155.56,3.0,2.0,2022-01-19,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Legbreak,33.035271647926365
4029,8887899,41740.0,2,7,7,6.2,3535853.0,100.0,1.0,1.0,2022-01-28,AUS,Right-hand bat,Right-arm fast-medium,AUS,Left-hand bat,Slow left-arm orthodox,33.035271647926365
4030,9272612,41740.0,2,53,38,3.3,nan,139.47,6.0,2.0,2023-01-08,AUS,Right-hand bat,Right-arm fast-medium,None,None,None,33.035271647926365
4031,8887836,41740.0,1,17,14,7.4,5056134.0,121.43,2.0,1.0,2022-01-17,AUS,Right-hand bat,Right-arm fast-medium,AUS,Left-hand bat,Right-arm offbreak,33.035271647926365
4032,9702762,41740.0,1,5,11,6.3,4533682.0,45.45,1.0,0.0,2023-12-26,AUS,Right-hand bat,Right-arm fast-medium,PAK,Right-hand bat,Legbreak,33.035271647926365
4033,9272780,41740.0,1,58,43,3.5,2538983.0,134.88,3.0,3.0,2023-01-28,AUS,Right-hand bat,Right-arm fast-medium,ENG,Right-hand bat,Left-arm fast-medium,33.035271647926365
4034,9272416,41740.0,2,0,1,3.3,1907352.0,0.0,1.0,1.0,2022-12-17,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Left-arm fast-medium,33.035271647926365
4035,9272500,41740.0,1,1,1,13.2,nan,100.0,1.0,1.0,2022-12-28,AUS,Right-hand bat,Right-arm fast-medium,None,None,None,33.035271647926365
4036,8887822,41740.0,1,47,27,12.3,nan,174.07,4.0,1.0,2022-01-15,AUS,Right-hand bat,Right-arm fast-medium,None,None,None,33.035271647926365
4037,8887878,41740.0,2,17,30,2.6,5419574.0,56.67,1.0,-0.0,2022-01-22,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Right-arm fast,33.035271647926365
4038,9702678,41740.0,1,40,32,7.2,1905847.0,125.0,4.0,2.0,2023-12-08,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Right-arm fast-medium,33.035271647926365
4039,8887892,41740.0,2,13,16,8.3,55299.0,81.25,1.0,1.0,2022-01-26,AUS,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Right-arm fast-medium,33.035271647926365
4040,9272591,41740.0,2,23,14,13.2,1945397.0,164.29,2.0,1.0,2023-01-06,AUS,Right-hand bat,Right-arm fast-medium,NZ,Right-hand bat,Left-arm fast-medium,33.035271647926365
4041,9272675,41740.0,1,6,5,12.5,nan,120.0,1.0,1.0,2023-01-15,AUS,Right-hand bat,Right-arm fast-medium,None,None,None,33.035271647926365
4042,8587851,1907352.0,1,2,1,20.6,nan,200.0,1.0,1.0,2021-01-22,AUS,Right-hand bat,Left-arm fast-medium,None,None,None,8.694754471544714
4043,8588187,1907352.0,2,0,1,20.5,34061.0,0.0,1.0,1.0,2021-02-06,AUS,Right-hand bat,Left-arm fast-medium,AUS,Right-hand bat,Right-arm fast-medium,8.694754471544714
4044,8842133,1907352.0,2,5,7,17.3,3468870.0,71.43,1.0,1.0,2021-07-16,AUS,Right-hand bat,Left-arm fast-medium,WI,Right-hand bat,Left-arm fast-medium,8.694754471544714
4045,8887640,1907352.0,2,2,2,20.2,nan,100.0,1.0,1.0,2021-12-28,AUS,Right-hand bat,Left-arm fast-medium,None,None,None,8.694754471544714
4046,9085236,1907352.0,2,22,11,17.6,nan,200.0,2.0,3.0,2022-06-23,AUS,Right-hand bat,Left-arm fast-medium,None,None,None,8.694754471544714
4047,8887689,1907352.0,1,3,4,19.5,8131255.0,75.0,1.0,1.0,2022-01-02,AUS,Right-hand bat,Left-arm fast-medium,PAK,Right-hand bat,Right-arm fast,8.694754471544714
4048,9085047,1907352.0,2,1,3,18.5,7688848.0,33.33,1.0,1.0,2022-06-10,AUS,Right-hand bat,Left-arm fast-medium,ENG,Right-hand bat,Right-arm fast-medium,8.694754471544714
4049,9272416,1907352.0,1,5,4,19.5,nan,125.0,1.0,1.0,2022-12-17,AUS,Right-hand bat,Left-arm fast-medium,None,None,None,8.694754471544714
4050,9084851,1907352.0,1,2,5,18.4,nan,40.0,1.0,1.0,2022-06-03,AUS,Right-hand bat,Left-arm fast-medium,None,None,None,8.694754471544714
4051,9702769,1907352.0,1,0,2,20.3,1905847.0,0.0,1.0,1.0,2023-12-26,AUS,Right-hand bat,Left-arm fast-medium,AUS,Right-hand bat,Right-arm fast-medium,8.694754471544714
4052,8587851,1611364.0,2,6,6,1.1,5419574.0,100.0,1.0,1.0,2021-01-22,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Right-arm fast,45.49990124428621
4053,8587802,1611364.0,1,86,44,1.1,2790675.0,195.45,10.0,3.0,2021-01-24,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Right-arm fast-medium,45.49990124428621
4054,8588033,1611364.0,2,13,6,1.1,7620297.0,216.67,1.0,1.0,2021-01-26,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Right-arm medium-fast,45.49990124428621
4055,8637810,1611364.0,2,12,12,1.1,1945397.0,100.0,1.0,1.0,2021-02-22,AUS,Left-hand bat,Right-arm medium,NZ,Right-hand bat,Left-arm fast-medium,45.49990124428621
4056,8637817,1611364.0,2,24,15,1.1,1626561.0,160.0,3.0,1.0,2021-02-25,AUS,Left-hand bat,Right-arm medium,NZ,Right-hand bat,Right-arm medium-fast,45.49990124428621
4057,8637824,1611364.0,1,5,6,1.1,1945397.0,83.33,1.0,1.0,2021-03-03,AUS,Left-hand bat,Right-arm medium,NZ,Right-hand bat,Left-arm fast-medium,45.49990124428621
4058,8637831,1611364.0,1,14,10,1.1,3519011.0,140.0,1.0,1.0,2021-03-05,AUS,Left-hand bat,Right-arm medium,NZ,Left-hand bat,Slow left-arm orthodox,45.49990124428621
4059,8637838,1611364.0,1,44,29,3.3,1945397.0,151.72,3.0,2.0,2021-03-07,AUS,Left-hand bat,Right-arm medium,NZ,Right-hand bat,Left-arm fast-medium,45.49990124428621
4060,8842105,1611364.0,2,33,14,1.1,1934099.0,235.71,1.0,3.0,2021-07-09,AUS,Left-hand bat,Right-arm medium,WI,Right-hand bat,Right-arm fast,45.49990124428621
4061,8842112,1611364.0,2,0,2,1.1,3468870.0,0.0,1.0,1.0,2021-07-10,AUS,Left-hand bat,Right-arm medium,WI,Right-hand bat,Left-arm fast-medium,45.49990124428621
4062,8842119,1611364.0,1,23,16,1.1,6347494.0,143.75,4.0,1.0,2021-07-12,AUS,Left-hand bat,Right-arm medium,WI,Left-hand bat,Left-arm fast-medium,45.49990124428621
4063,8842126,1611364.0,1,5,4,1.1,6401982.0,125.0,1.0,1.0,2021-07-14,AUS,Left-hand bat,Right-arm medium,WI,Left-hand bat,Right-arm fast,45.49990124428621
4064,8842133,1611364.0,2,26,18,10.6,1934099.0,144.44,3.0,1.0,2021-07-16,AUS,Left-hand bat,Right-arm medium,WI,Right-hand bat,Right-arm fast,45.49990124428621
4065,8895851,1611364.0,2,13,23,3.2,2436356.0,56.52,1.0,-0.0,2021-08-03,AUS,Left-hand bat,Right-arm medium,BAN,Left-hand bat,Slow left-arm orthodox,45.49990124428621
4066,8895858,1611364.0,1,4,7,15.3,2316327.0,57.14,1.0,1.0,2021-08-04,AUS,Left-hand bat,Right-arm medium,BAN,Left-hand bat,Left-arm fast-medium,45.49990124428621
4067,8895865,1611364.0,2,1,5,1.2,2436356.0,20.0,1.0,0.0,2021-08-06,AUS,Left-hand bat,Right-arm medium,BAN,Left-hand bat,Slow left-arm orthodox,45.49990124428621
4068,8895872,1611364.0,2,2,3,1.2,5831622.0,66.67,1.0,1.0,2021-08-07,AUS,Left-hand bat,Right-arm medium,BAN,Right-hand bat,Right-arm offbreak,45.49990124428621
4069,8895879,1611364.0,2,22,22,1.3,393014.0,100.0,2.0,2.0,2021-08-09,AUS,Left-hand bat,Right-arm medium,BAN,Left-hand bat,Slow left-arm orthodox,45.49990124428621
4070,8916081,1611364.0,2,15,10,16.3,nan,150.0,2.0,1.0,2021-10-23,AUS,Left-hand bat,Right-arm medium,None,None,None,45.49990124428621
4071,8916172,1611364.0,1,18,18,7.2,2827327.0,100.0,2.0,1.0,2021-10-30,AUS,Left-hand bat,Right-arm medium,ENG,Right-hand bat,Right-arm offbreak,45.49990124428621
4072,8916298,1611364.0,2,41,17,13.6,nan,241.18,2.0,4.0,2021-11-11,AUS,Left-hand bat,Right-arm medium,None,None,None,45.49990124428621
4073,8887500,1611364.0,2,20,18,1.1,8146998.0,111.11,1.0,1.0,2021-12-08,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Left-arm fast-medium,45.49990124428621
4074,8887528,1611364.0,1,93,46,1.1,3851658.0,202.17,9.0,5.0,2021-12-11,AUS,Left-hand bat,Right-arm medium,ENG,Right-hand bat,Right-arm fast-medium,45.49990124428621
4075,8887556,1611364.0,2,4,5,1.1,1907352.0,80.0,1.0,1.0,2021-12-14,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Left-arm fast-medium,45.49990124428621
4076,8887577,1611364.0,2,13,14,1.1,3216569.0,92.86,2.0,1.0,2021-12-20,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Right-arm medium-fast,45.49990124428621
4077,8887605,1611364.0,1,39,27,1.3,1829491.0,144.44,2.0,2.0,2021-12-24,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Right-arm fast,45.49990124428621
4078,8887626,1611364.0,2,6,7,1.2,4504044.0,85.71,1.0,1.0,2021-12-27,AUS,Left-hand bat,Right-arm medium,ENG,Left-hand bat,Left-arm fast,45.49990124428621
4079,8887654,1611364.0,1,0,3,1.1,3231437.0,0.0,1.0,1.0,2021-12-29,AUS,Left-hand bat,Right-arm medium,ENG,Right-hand bat,Left-arm fast-medium,45.49990124428621
4080,9292548,1611364.0,1,1,3,14.2,3882850.0,33.33,1.0,1.0,2022-09-25,AUS,Left-hand bat,Right-arm medium,IND,Left-hand bat,Slow left-arm orthodox,45.49990124428621
4081,9489444,1611364.0,1,11,6,4.2,2157770.0,183.33,1.0,1.0,2023-08-20,AUS,Left-hand bat,Right-arm medium,ENG,Left-hand bat,Left-arm fast-medium,45.49990124428621
4082,9702783,1611364.0,1,1,3,1.1,3507097.0,33.33,1.0,1.0,2023-12-28,AUS,Left-hand bat,Right-arm medium,AUS,Left-hand bat,Left-arm fast-medium,45.49990124428621
4083,9702699,1611364.0,1,11,7,1.1,7620283.0,157.14,2.0,1.0,2023-12-11,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Right-arm medium,45.49990124428621
4084,9222394,1611364.0,1,16,14,17.6,4690230.0,114.29,2.0,1.0,2022-10-07,AUS,Left-hand bat,Right-arm medium,WI,Right-hand bat,Right-arm fast,45.49990124428621
4085,9272717,1611364.0,2,45,37,3.3,4967738.0,121.62,4.0,1.0,2023-01-20,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Right-arm fast-medium,45.49990124428621
4086,9272451,1611364.0,2,15,17,5.1,8355808.0,88.24,2.0,1.0,2022-12-22,AUS,Left-hand bat,Right-arm medium,AUS,Left-hand bat,Right-arm offbreak,45.49990124428621
4087,9128503,1611364.0,1,12,6,1.1,nan,200.0,3.0,1.0,2022-04-14,AUS,Left-hand bat,Right-arm medium,None,None,None,45.49990124428621
4088,8887864,1611364.0,2,10,12,5.5,5419532.0,83.33,1.0,1.0,2022-01-19,AUS,Left-hand bat,Right-arm medium,AUS,Left-hand bat,Left-arm wrist-spin,45.49990124428621
4089,9087217,1611364.0,1,6,8,16.4,6819238.0,75.0,1.0,1.0,2022-11-04,AUS,Left-hand bat,Right-arm medium,AFG,Right-hand bat,Left-arm fast-medium,45.49990124428621
4090,9725771,1611364.0,2,36,23,15.5,nan,156.52,2.0,2.0,2023-12-01,AUS,Left-hand bat,Right-arm medium,None,None,None,45.49990124428621
4091,9128482,1611364.0,1,19,19,1.1,8725709.0,100.0,3.0,1.0,2022-04-11,AUS,Left-hand bat,Right-arm medium,IND,Right-hand bat,Right-arm fast,45.49990124428621
4092,9222387,1611364.0,2,39,29,8.6,nan,134.48,5.0,2.0,2022-10-05,AUS,Left-hand bat,Right-arm medium,None,None,None,45.49990124428621
4093,9272528,1611364.0,2,67,30,3.2,1612610.0,223.33,2.0,6.0,2022-12-31,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Right-arm fast-medium,45.49990124428621
4094,9272668,1611364.0,2,30,22,3.2,5788320.0,136.36,2.0,1.0,2023-01-15,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Left-arm fast-medium,45.49990124428621
4095,9484530,1611364.0,1,36,24,1.1,1482998.0,150.0,4.0,1.0,2023-02-19,AUS,Left-hand bat,Right-arm medium,ENG,Right-hand bat,Slow left-arm orthodox,45.49990124428621
4096,9272696,1611364.0,1,0,3,2.7,7877232.0,0.0,1.0,1.0,2023-01-18,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Right-arm fast,45.49990124428621
4097,9272430,1611364.0,1,51,29,1.2,3216569.0,175.86,5.0,2.0,2022-12-19,AUS,Left-hand bat,Right-arm medium,AUS,Right-hand bat,Right-arm medium-fast,45.49990124428621
4098,9128405,1611364.0,1,1,2,1.1,2316327.0,50.0,1.0,1.0,2022-04-02,AUS,Left-hand bat,Right-arm medium,BAN,Left-hand bat,Left-arm fast-medium,45.49990124428621
4099,9151078,1611364.0,1,13,8,17.3,nan,162.5,2.0,1.0,2022-06-11,AUS,Left-hand bat,Right-arm medium,None,None,None,45.49990124428621
