,match_id,team1_won_toss,toss_decision_encoded,by_wickets,win amount,match_dt,ground_id,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team2_id,winner_id,player_of_the_match_id,team1_player_1,team1_player_2,team1_player_3,team1_player_4,team1_player_5,team1_player_6,team1_player_7,team1_player_8,team1_player_9,team1_player_10,team1_player_11,team2_player_1,team2_player_2,team2_player_3,team2_player_4,team2_player_5,team2_player_6,team2_player_7,team2_player_8,team2_player_9,team2_player_10,team2_player_11,team1_won,ground_rating_bat,ground_rating_bowl
807,8752540,1,0,1.0,7.0,2021-07-18,1378,169,6,122,171.0,3.0,111.0,10576,8301,8301,4635658.0,7773338,3298427,3703328,125803,2922611,2020332,4051396,4756982,3913475,7661996,3660299,6003584,4635658,3643870,3218291,6176246,2658431,6081914,7651657,5528116,5554142,3602297,0,0.7341571609632446,0.2658428390367555
808,9433640,1,0,0.0,22.0,2023-06-20,1378,165,8,122,143.0,8.0,120.0,8987,8301,8987,nan,4003390,1749075,1626526,4172447,5516720,125915,130437,7507303,6019306,4420828,2904943,4873028,2340372,6003584,2658431,4887336,8845850,6342384,7161426,5528116,3673914,6081914,1,0.7341571609632446,0.2658428390367555
809,9085117,1,0,1.0,8.0,2022-06-17,1378,116,9,122,118.0,2.0,74.0,10576,8301,8301,nan,5320118,3298427,1626526,7773338,4051396,7671313,3056815,360086,8855594,6240632,8018751,4873028,6176246,6003584,3643870,2658431,4887336,3218291,7651657,8845850,5554142,5528116,0,0.7341571609632446,0.2658428390367555
810,9084669,0,1,0.0,70.0,2022-05-28,1378,159,5,124,89.0,10.0,93.0,6698,8301,6698,1637320.0,1637320,2433640,7295028,325814,6718788,4170186,8146998,3991700,4613580,7288490,6005866,2319638,7209964,3643870,3218291,2658431,6003584,7651657,8845850,5528116,7327452,5554142,1,0.7341571609632446,0.2658428390367555
811,9085383,1,0,0.0,1.0,2022-07-01,1378,214,6,121,213.0,7.0,127.0,8301,8917,8301,nan,4873028,3218291,3643870,2658431,4887336,7651657,6081914,6003584,8845850,5528116,5554142,6374878,2286472,2158869,2486896,4645304,2858904,3648203,3636821,164604,8040136,2082387,1,0.7341571609632446,0.2658428390367555
812,9433745,0,1,0.0,92.0,2023-06-23,1378,210,7,129,118.0,10.0,104.0,8917,8301,8917,nan,4873700,8040164,2286472,4645304,3216569,2157770,6640178,3648203,3636821,2082387,8040136,2340372,8845850,6003584,2658431,4887336,4873028,6176246,6342384,7161426,5528116,3673914,1,0.7341571609632446,0.2658428390367555
813,9085446,0,1,0.0,60.0,2022-07-03,1378,211,7,129,151.0,9.0,125.0,8301,10618,8301,nan,4873028,3218291,3643870,2658431,4887336,7651657,6003584,6081914,8845850,5528116,5554142,6718326,1762060,1655436,3294444,6381962,2157770,6460614,5367676,7804677,8050160,4527942,1,0.7341571609632446,0.2658428390367555
814,9433367,1,0,0.0,30.0,2023-06-06,1378,156,7,121,126.0,10.0,120.0,10618,8301,10618,1547993.0,1762060,1655436,8033304,1637320,3620742,8050160,5367676,1547993,7651657,4527942,8070915,4873028,3218291,6003584,4887336,6081914,8845850,3643870,7161426,5554142,5528116,9311154,1,0.7341571609632446,0.2658428390367555
815,9433584,0,1,1.0,6.0,2023-06-18,1378,112,10,112,113.0,4.0,103.0,8301,10576,10576,nan,4873028,2340372,6003584,2658431,6081914,4887336,8845850,6342384,7161426,5528116,3673914,3298427,7773338,3519011,3681957,7671313,2922611,5320118,4533682,6005838,7661996,6240632,0,0.7341571609632446,0.2658428390367555
816,9084606,0,1,0.0,54.0,2022-05-26,1378,184,8,125,130.0,10.0,110.0,6838,8301,6838,nan,3293520,7651650,6257698,3490108,3501889,3622807,4174932,2100524,6402374,3218340,2173646,2319638,3218291,3643870,2658431,6003584,6081914,7651657,8845850,7327452,5554142,5528116,1,0.7341571609632446,0.2658428390367555
817,9433472,0,1,1.0,6.0,2023-06-09,1378,172,4,124,174.0,4.0,109.0,6838,8301,8301,nan,3225305,3293520,7651650,6257698,3501889,7253350,1858961,6402374,3218340,5231218,9643416,4873028,3218291,6003584,2658431,6081914,4887336,8845850,5528116,6342384,3673914,9311154,0,0.7341571609632446,0.2658428390367555
818,9084949,1,0,1.0,7.0,2022-06-07,1378,135,10,117,139.0,3.0,102.0,8301,8182,8301,nan,2319638,7209964,3218291,3643870,2658431,6003584,7651657,8845850,5528116,5554142,4492620,3085473,4685568,82228,1837205,6249256,2827327,4012203,4460070,8055417,3312350,4575878,1,0.7341571609632446,0.2658428390367555
819,9085061,1,0,1.0,5.0,2022-06-10,1378,123,10,118,127.0,5.0,80.0,8301,8987,8987,nan,3218291,7209964,3643870,2658431,4887336,6003584,7651657,8845850,5528116,5554142,4492620,4003390,1749075,3651472,130437,125915,34061,5516720,6019306,4420828,2083157,2295642,0,0.7341571609632446,0.2658428390367555
820,9433052,1,0,1.0,5.0,2023-05-26,1378,166,7,124,167.0,5.0,109.0,8301,10366,10366,nan,4873028,7215284,3643870,2658431,4887336,6003584,8845850,6176246,5528116,8106629,4492620,2124002,3612286,3890963,2275195,8210789,8044112,1730658,2170762,2855138,7184666,3245689,0,0.7341571609632446,0.2658428390367555
821,9433213,0,1,0.0,2.0,2023-06-01,1378,189,5,122,187.0,5.0,122.0,6698,8301,6698,nan,2433640,8180570,3967648,325814,4170186,4508328,6718788,6060844,4613580,6005866,8907338,7215284,4873028,6003584,2658431,4887336,3643870,8845850,6176246,5528116,5554142,4492620,1,0.7341571609632446,0.2658428390367555
822,8751735,0,1,0.0,20.0,2021-06-11,7286,181,8,126,161.0,6.0,123.0,6838,10618,6838,4174932.0,3293520,3490108,3218340,3507090,4817000,2100524,3622807,4174932,6402374,2173646,7194480,1762060,2082044,1655436,3294444,6381962,6095508,2157770,5367676,5361166,3456424,1711492,1,0.6947550883471261,0.3052449116528739
823,8751840,1,0,0.0,13.0,2021-06-15,7286,195,5,125,182.0,8.0,121.0,8987,6838,8987,1749075.0,4003390,1749075,151052,3651472,5516720,125915,130437,2083157,4420828,6019306,2904943,3490108,3293520,3218340,3507090,2100524,4522034,3622807,4174932,6402374,7194480,2173646,1,0.6947550883471261,0.3052449116528739
824,8751903,1,0,1.0,6.0,2021-06-17,7286,151,6,126,153.0,4.0,109.0,8182,6838,6838,3490108.0,2827327,6718326,2162782,3612286,1837205,82228,4012203,4460070,8055417,3312364,4575878,3490108,3293520,3218340,3507090,4817000,2100524,3622807,4174932,6402374,2173646,7194480,0,0.6947550883471261,0.3052449116528739
825,8752015,1,0,0.0,22.0,2021-06-20,7286,185,4,127,163.0,8.0,125.0,6838,10366,6838,3507090.0,3490108,3293520,2178119,3507090,4817000,4174932,2100524,3218340,6402374,2173646,7194480,5320118,3681957,3992960,3890963,8210789,3200756,3622856,65183,8364726,2170762,2855138,1,0.6947550883471261,0.3052449116528739
826,8752078,1,0,1.0,9.0,2021-06-23,7286,157,5,125,158.0,1.0,109.0,6838,8917,8917,3200973.0,3490108,3293520,2178119,3218340,3507090,4817000,4174932,2100524,6402374,2173646,7194480,4873700,3200973,2858904,4475967,1858961,181404,4645304,3636821,164604,8040136,2082387,0,0.6947550883471261,0.3052449116528739
827,8752337,0,1,1.0,8.0,2021-07-02,7286,115,4,94,88.0,2.0,56.0,6838,8301,8301,2658431.0,3490108,3293520,2178119,3507090,4817000,2100524,4174932,3218340,7194480,8855601,7687287,4635658,7209964,3643870,2658431,3218291,6003584,6176246,7651657,5528116,5554142,3602297,0,0.6947550883471261,0.3052449116528739
828,8752386,0,1,1.0,6.0,2021-07-09,7286,176,9,127,180.0,4.0,124.0,6838,6698,6698,5436878.0,3293520,3490108,3218340,3507090,4817000,2173646,2100524,7194480,8855601,8054017,2436776,2433640,7295028,3967648,4170186,5436878,6718788,3997727,4517246,3083667,87240,6005866,0,0.6947550883471261,0.3052449116528739
829,8752547,1,0,1.0,5.0,2021-08-24,7286,177,7,127,178.0,5.0,120.0,10618,9967,9967,5554254.0,1762060,3294444,2157770,6381962,1627079,5367676,6095508,5361166,4473573,8065532,1711492,4685568,164233,74087,4411231,1547993,5554254,2022957,4504044,2083395,3214812,8820517,0,0.6947550883471261,0.3052449116528739
830,9085299,0,1,0.0,2.0,2022-06-24,7286,98,9,72,96.0,5.0,68.0,8987,6838,8987,nan,4003390,1749075,3651472,34061,5516720,125915,7215284,7328110,130437,4420828,2083157,7651650,3293520,3501889,6402374,3218340,4174932,2100524,6257698,3622807,5231218,3216569,1,0.6947550883471261,0.3052449116528739
831,9433619,0,1,1.0,2.0,2023-06-20,7286,146,5,123,149.0,8.0,120.0,6838,10366,10366,nan,3293520,3225305,7651650,6257698,4174932,3501889,1858961,6402374,3218340,5231218,4167946,3612286,7681869,2275195,8210789,8044112,8364726,4051396,1730658,4769148,2170762,3245689,0,0.6947550883471261,0.3052449116528739
832,9433311,0,1,1.0,7.0,2023-06-04,7286,168,6,123,169.0,3.0,112.0,6838,8301,8301,nan,3225305,3293520,7651650,6257698,3501889,1858961,6402374,7253350,3218340,5231218,9643416,4873028,3218291,6003584,2658431,6081914,6176246,8845850,5528116,5554142,8106629,9311154,0,0.6947550883471261,0.3052449116528739
833,9085166,1,0,0.0,51.0,2022-06-19,7286,157,9,122,106.0,10.0,102.0,8301,6838,8301,4887336.0,4873028,6176246,6003584,3643870,2658431,4887336,3218291,7651657,8845850,5528116,5554142,7651650,3293520,6257698,3501889,2100524,3622807,3218340,6402374,3216569,2173646,5231218,1,0.6947550883471261,0.3052449116528739
834,9084900,1,0,1.0,4.0,2022-06-05,7286,154,8,122,158.0,6.0,121.0,6838,8917,8917,nan,7651650,3293520,6257698,3490108,3622807,3218340,4174932,2100524,2173646,6402374,3216569,2286472,6374878,2158869,4645304,2486896,2858904,3648203,3636821,164604,2082387,8040136,0,0.6947550883471261,0.3052449116528739
835,9085082,1,0,0.0,65.0,2022-06-17,7286,201,5,126,136.0,8.0,123.0,10618,6838,10618,nan,1762060,6718326,3294444,6381962,6460614,6095508,5367676,8050160,4527942,8027396,6136738,3293520,7651650,6257698,3501889,2100524,3622807,3218340,6402374,8298723,2173646,5231218,1,0.6947550883471261,0.3052449116528739
836,9084970,1,0,1.0,6.0,2022-06-08,7286,141,7,123,142.0,4.0,117.0,6838,10366,10366,nan,3293520,7651650,6257698,3490108,2100524,3218340,3622807,4174932,6402374,2173646,3216569,2124002,8364726,3612286,3890963,3681957,8044112,3200756,3245689,2170762,3200966,2855138,0,0.6947550883471261,0.3052449116528739
837,9433220,1,0,1.0,6.0,2023-06-02,7286,152,9,128,153.0,4.0,111.0,8182,6838,6838,nan,4685568,2162782,82228,2827327,2672214,8055417,4425224,387778,4012203,3312364,4575878,3293520,3225305,7651650,6257698,3501889,1858961,7253350,6402374,3218340,5231218,4167946,0,0.6947550883471261,0.3052449116528739
838,9084774,0,1,0.0,48.0,2022-06-01,7286,186,7,122,138.0,9.0,122.0,6838,10576,6838,nan,3293520,7651650,6257698,3490108,3622807,4174932,2100524,6402374,3218340,2173646,3216569,5320118,3298427,7773338,1626526,3703328,2922611,4051396,5361166,8855594,6240632,3660299,1,0.6947550883471261,0.3052449116528739
839,8751756,0,1,0.0,32.0,2021-06-11,1637,185,7,126,153.0,9.0,122.0,10576,8917,10576,62432.0,164569,3298427,62432,2020332,3703328,2922611,4051396,4756982,3913475,6005838,3660299,323049,3200973,4873700,2158869,1858961,2858904,4645304,3636821,164604,2082387,4167946,1,0.7984790874524715,0.20152091254752846
840,8751805,1,0,0.0,14.0,2021-06-13,1637,214,7,127,200.0,7.0,126.0,8987,8917,8987,4003390.0,4003390,1749075,151052,5516720,125915,130437,7328110,2083157,6019306,4420828,2904943,323049,3200973,4873700,2158869,2858904,1858961,4645304,3636821,164604,2082387,4167946,1,0.7984790874524715,0.20152091254752846
841,8751868,1,0,0.0,55.0,2021-06-15,1637,170,3,123,115.0,10.0,116.0,10366,8917,10366,3245689.0,5320118,1941743,3992960,3890963,3200756,3245689,3622856,1730658,8210789,2855138,2170762,323049,3200973,4873700,1858961,2858904,4645304,4475967,3636821,164604,2087700,2082387,1,0.7984790874524715,0.20152091254752846
842,8752029,1,0,0.0,34.0,2021-06-20,1637,200,2,122,166.0,7.0,125.0,8301,8917,8301,4635658.0,4635658,7209964,3643870,2658431,3218291,6003584,6081914,7651657,5528116,5554142,3602297,323049,3200973,4873700,1858961,181404,4645304,2858904,3636821,164604,2087700,2082387,1,0.7984790874524715,0.20152091254752846
843,8752148,1,0,1.0,7.0,2021-06-25,1637,130,7,121,131.0,3.0,113.0,8182,8917,8917,181404.0,6718326,3085473,3612286,1837205,4425224,82228,4460070,4012203,8055417,4507208,4575878,4873700,3200973,1858961,181404,2858904,4475967,4645304,3636821,164604,4167946,2082387,0,0.7984790874524715,0.20152091254752846
844,8752267,0,1,0.0,30.0,2021-06-30,1637,173,5,124,143.0,10.0,124.0,8917,6838,8917,6374878.0,4873700,6374878,2158869,181404,4645304,2858904,1858961,3636821,164604,4167946,8040136,3490108,3293520,2178119,3507090,4817000,2100524,3218340,2173646,7194480,8855601,7687287,1,0.7984790874524715,0.20152091254752846
845,9085320,0,1,0.0,62.0,2022-06-24,1637,190,7,124,128.0,10.0,102.0,10618,8917,10618,nan,6718326,1762060,3294444,2157770,6381962,6460614,5367676,5361166,8050160,7804677,4527942,6374878,2286472,2158869,4645304,2858904,2486896,3636821,3648203,164604,2087700,2082387,1,0.7984790874524715,0.20152091254752846
846,9433647,1,0,1.0,6.0,2023-06-21,1637,156,8,122,160.0,4.0,116.0,8917,6698,6698,nan,4873700,8040164,2286472,6640178,2157770,4645304,3648203,3216569,3636821,2082387,8040136,2433640,7295028,8180570,325814,4170186,6718788,3991700,6060844,4517246,6005866,8907338,0,0.7984790874524715,0.20152091254752846
847,9085229,1,0,1.0,6.0,2022-06-22,1637,211,6,126,213.0,4.0,116.0,8917,10366,10366,3681957.0,6374878,2286472,4645304,2158869,2486896,2858904,3648203,3636821,164604,2082387,8040136,2124002,7681869,3890963,3681957,3612286,8044112,3200756,3245689,2855138,2170762,3200966,0,0.7984790874524715,0.20152091254752846
848,9433185,0,1,0.0,21.0,2023-05-31,1637,202,6,128,181.0,7.0,124.0,10366,8917,10366,7681869.0,3612286,7681869,2275195,3890963,8210789,8044112,4051396,7184666,2170762,2855138,3245689,4873700,2286472,2158869,2157770,4645304,3648203,3636821,164604,3216569,8819985,8040136,1,0.7984790874524715,0.20152091254752846
849,9433528,0,1,0.0,35.0,2023-06-16,1637,204,7,126,169.0,9.0,124.0,8182,8917,8182,nan,4685568,2162782,2450895,82228,2672214,2827327,8055417,1837205,4425224,4012203,7068858,4873700,8040164,2286472,2157770,4645304,6640178,3648203,3636821,3216569,2082387,8040136,1,0.7984790874524715,0.20152091254752846
850,9433577,1,0,0.0,78.0,2023-06-18,1637,177,5,128,99.0,10.0,91.0,8917,8987,8917,nan,4873700,8040164,2157770,6640178,4645304,2858904,3216569,3648203,3636821,2082387,8040136,4003390,1749075,1626526,4172447,130437,125915,5516720,7507303,6019306,4420828,2904943,1,0.7984790874524715,0.20152091254752846
851,9084648,1,0,0.0,31.0,2022-05-27,1637,223,4,127,192.0,10.0,117.0,8917,6838,8917,nan,2286472,6374878,4645304,2158869,2858904,3648203,3636821,164604,4472397,2082387,8040136,3293520,7651650,3501889,3490108,3622807,4174932,2100524,6402374,6257698,3218340,2173646,1,0.7984790874524715,0.20152091254752846
852,9084942,1,0,1.0,5.0,2022-06-07,1637,151,9,125,155.0,5.0,111.0,6698,8917,8917,nan,1637320,2433640,8146998,4170186,325814,6718788,2872225,3991700,4613580,7288490,6005866,2286472,6374878,2158869,4645304,2858904,2486896,3636821,3648203,164604,2082387,8040136,0,0.7984790874524715,0.20152091254752846
853,9433066,1,0,1.0,10.0,2023-05-26,1637,137,10,123,141.0,0.0,82.0,8917,6838,6838,nan,2286472,4873700,2157770,2158869,4645304,3648203,3636821,2858904,3216569,164604,8819985,3293520,3225305,7651650,6257698,3501889,7253350,8054017,6402374,3218340,5231218,4167946,0,0.7984790874524715,0.20152091254752846
854,9084998,1,0,0.0,73.0,2022-06-09,1637,220,3,125,147.0,10.0,101.0,8917,10576,8917,nan,6374878,2286472,2158869,4645304,2486896,2858904,3648203,3636821,164604,2082387,8040136,3703328,3298427,62432,1626526,7773338,4051396,2922611,8271927,360086,7661996,6240632,1,0.7984790874524715,0.20152091254752846
855,9085103,1,0,1.0,7.0,2022-06-17,1637,153,7,125,154.0,3.0,102.0,8182,8917,8917,nan,5229482,3085473,82228,1837205,6249256,4425224,4460070,2450895,8055417,3312350,4575878,8040164,6374878,2158869,2486896,4645304,2858904,3648203,3636821,164604,2082387,8040136,0,0.7984790874524715,0.20152091254752846
856,9433010,1,0,0.0,15.0,2023-05-24,1637,196,9,127,181.0,8.0,123.0,10576,8917,10576,nan,3298427,2288789,7773338,3681957,7671313,2922611,5320118,4533682,7184232,8018751,6240632,4873700,2286472,2157770,2158869,4645304,3648203,2858904,3636821,8819985,3216569,164604,1,0.7984790874524715,0.20152091254752846
857,8751777,1,0,1.0,9.0,2021-06-12,797,154,7,123,155.0,1.0,99.0,7727,9967,9967,nan,2076192,2161599,4215098,5241564,3648203,1482998,3162487,2340393,2173688,4626236,5652758,4685568,3710090,74087,4411231,1547993,4504044,2022957,5177234,2083395,3214812,8820517,0,0.7845057034220533,0.2154942965779467
858,8752127,0,1,0.0,27.0,2021-06-25,797,162,5,127,135.0,10.0,119.0,7608,9967,7608,5764576.0,3220566,2115896,1482249,5764576,5229230,2083227,4005406,1707628,3901099,3973528,2538983,4685568,164233,3710090,74087,1547993,4411231,4504044,2083395,3694445,3214812,8820517,1,0.7845057034220533,0.2154942965779467
859,8752407,0,1,1.0,6.0,2021-07-09,797,146,9,124,148.0,4.0,113.0,7258,9967,9967,74087.0,1499868,2083332,5406064,6364588,2486896,333633,6065548,3030733,4460154,7327410,5404440,6311612,164233,74087,3710090,1547993,4411231,8015734,2022957,3694445,2083395,8820517,0,0.7845057034220533,0.2154942965779467
860,9084599,0,1,1.0,7.0,2022-05-26,797,150,6,124,153.0,3.0,117.0,9967,7573,7573,nan,2263736,164233,7869987,74087,4411231,4504044,6311612,2083395,3214812,8820517,1471994,2531913,1722048,5515922,5164844,2707431,5406302,6196280,2633196,3998070,7664957,1929619,0,0.7845057034220533,0.2154942965779467
861,9433206,0,1,0.0,25.0,2023-06-01,797,163,7,126,138.0,10.0,118.0,7258,9967,7258,nan,3200973,6065548,4489974,5436878,6364588,8044490,5788320,1499868,3030733,4873014,5404440,74087,7753017,4215098,6460614,3622856,8621143,4504044,3997727,8015734,3214812,8006676,1,0.7845057034220533,0.2154942965779467
862,9433626,1,0,1.0,6.0,2023-06-20,797,169,7,125,172.0,4.0,117.0,9967,8056,8056,nan,6311612,7753017,8015734,74087,4215098,4504044,3622856,8621143,7811033,3214812,7005550,8822715,2958164,87191,2083409,7787772,3620756,3373138,7687315,6718844,7732934,1929619,0,0.7845057034220533,0.2154942965779467
863,9085369,0,1,0.0,28.0,2022-07-01,797,197,8,124,169.0,8.0,124.0,7258,9967,7258,nan,3200973,8044490,5406064,4489974,6364588,1499868,5788320,3030733,6258734,7688848,5404440,7869987,8820496,6311612,74087,4215098,4411231,4504044,5554254,8820517,8006676,1471994,1,0.7845057034220533,0.2154942965779467
864,9433444,0,1,0.0,124.0,2023-06-09,797,258,6,131,134.0,10.0,94.0,9876,9967,9876,nan,6282856,1798705,4640824,3573723,3851658,2790675,7672657,1613919,2022957,4433120,8853438,7753017,8621143,4215098,74087,6460614,3622856,8820503,3997727,5497274,3214812,8006676,1,0.7845057034220533,0.2154942965779467
865,9433045,0,1,1.0,5.0,2023-05-26,797,183,8,125,184.0,5.0,124.0,9967,9701,9701,nan,7753017,8820496,4215098,74087,6460614,3622856,4504044,5497274,8621143,3997727,3214812,6139370,7694581,3294444,3239102,6320362,2535420,5288226,334963,3252395,3546297,55299,0,0.7845057034220533,0.2154942965779467
866,9085257,0,1,0.0,17.0,2022-06-23,797,172,5,124,155.0,10.0,114.0,9967,9876,9967,nan,6311612,2263736,8820496,4215098,74087,4411231,4504044,5554254,8006676,3214812,1471994,6282856,7672657,7734264,1798705,1613919,2791459,2022957,7276380,5652828,3901099,6646940,1,0.7845057034220533,0.2154942965779467
867,9085425,0,1,1.0,5.0,2022-07-03,797,180,8,122,181.0,5.0,121.0,9967,7727,7727,nan,7869987,8820496,6311612,5165110,74087,4411231,4504044,5554254,2083395,8006676,1471994,2076192,4223883,8271913,5241564,8822729,2020332,3162487,1482998,2173688,5652758,4626236,0,0.7845057034220533,0.2154942965779467
868,9433808,1,0,1.0,5.0,2023-07-01,797,160,9,124,165.0,5.0,108.0,9967,7608,7608,nan,6311612,7753017,8015734,74087,6460614,3622856,3997727,5497274,7811033,3214812,7005550,3220566,4898074,6988596,8048074,5229230,2667027,2083227,3973528,1707628,2538983,6346752,0,0.7845057034220533,0.2154942965779467
869,9084851,0,1,1.0,5.0,2022-06-03,797,163,10,123,147.0,5.0,102.0,8700,9967,9967,nan,4489722,4421689,7752989,7671166,4489708,150093,7672874,5509524,2593758,6341530,1907352,164233,4381761,8820496,4215098,74087,4411231,6311612,6347494,3214812,8820517,1471994,0,0.7845057034220533,0.2154942965779467
870,9084704,0,1,0.0,4.0,2022-05-29,797,171,5,125,167.0,7.0,124.0,9967,8056,9967,nan,2263736,164233,7869987,4411231,4215098,74087,4504044,2083395,8820517,1471994,3214812,4655384,2958164,87191,2083409,3620756,7787772,3373138,6399210,4473993,7732934,3913468,1,0.7845057034220533,0.2154942965779467
871,9433318,0,1,0.0,32.0,2023-06-04,797,219,6,133,187.0,8.0,126.0,7573,9967,7573,nan,4174610,1722048,5164844,319948,2707431,2979857,6196280,3212292,7664957,8339701,5192830,7753017,5165110,4215098,74087,6460614,3622856,8621143,5497274,3997727,3214812,8006676,1,0.7845057034220533,0.2154942965779467
872,8751812,1,0,1.0,3.0,2021-06-13,769,160,8,123,161.0,7.0,122.0,6698,10366,10366,8210789.0,2433640,7295028,97894,4170186,5436878,3997727,6718788,3991700,3083667,6669116,6005866,5320118,1941743,3992960,3890963,8210789,3622856,3200756,1730658,2170762,2855138,3245689,0,0.7828422053231938,0.21715779467680618
873,8751875,1,0,1.0,7.0,2021-06-15,769,196,5,125,197.0,3.0,116.0,6698,8182,8182,3612286.0,2433640,7295028,97894,4170186,5436878,3997727,6718788,4517246,3083667,5652828,6005866,2827327,6718326,3612286,2162782,1837205,82228,4012203,4460070,3312364,8055417,4575878,0,0.7828422053231938,0.21715779467680618
874,8751924,1,0,1.0,5.0,2021-06-17,769,141,8,123,143.0,5.0,110.0,8917,6698,6698,4170186.0,323049,3200973,4873700,1858961,2858904,4645304,181404,3636821,164604,2087700,2082387,2433640,7295028,97894,4170186,5436878,3997727,6718788,4517246,3083667,5652828,6005866,0,0.7828422053231938,0.21715779467680618
875,8752057,0,1,0.0,42.0,2021-06-22,769,174,8,125,132.0,10.0,112.0,8301,6698,8301,6081914.0,7209964,4635658,3643870,2658431,6003584,3218291,6081914,7651657,5528116,5554142,3602297,2433640,7295028,97894,4170186,5436878,3997727,6718788,4517246,3083667,5652828,6005866,1,0.7828422053231938,0.21715779467680618
876,8752358,0,0,0.0,14.0,2021-07-02,769,167,6,122,153.0,8.0,122.0,6698,10576,10576,3298427.0,2433640,7295028,3967648,4170186,5436878,3997727,3991700,6718788,3083667,87240,6005866,164569,3298427,3703328,2922611,2020332,4051396,4756982,125803,3913475,7661996,3660299,0,0.7828422053231938,0.21715779467680618
877,9085439,0,1,1.0,5.0,2022-07-03,769,193,5,124,194.0,5.0,119.0,6838,6698,6698,nan,7651650,2173646,6257698,3501889,8298723,4174932,2100524,3622807,3218340,3216569,5231218,1637320,2433640,325814,4170186,3901078,6718788,2872225,3991700,4613580,8056705,6005866,0,0.7828422053231938,0.21715779467680618
878,9085005,0,1,1.0,6.0,2022-06-09,769,181,6,123,182.0,4.0,113.0,8301,6698,6698,nan,2319638,7209964,3643870,2658431,7651657,6003584,3218291,8845850,5528116,5554142,4492620,1637320,2433640,325814,4170186,6718788,2872225,3991700,8146998,4613580,7288490,6005866,0,0.7828422053231938,0.21715779467680618
879,9433451,0,1,1.0,3.0,2023-06-09,769,142,6,121,143.0,7.0,114.0,6698,8987,8987,130437.0,2433640,8180570,4170186,325814,6718788,3967648,3991700,6060844,4613580,6005866,8907338,4003390,1749075,1626526,4172447,130437,5516720,125915,7507303,6019306,4420828,2904943,0,0.7828422053231938,0.21715779467680618
880,9433129,0,1,1.0,6.0,2023-05-29,769,151,6,124,152.0,4.0,112.0,6698,8917,8917,nan,2433640,8180570,325814,4170186,4508328,6718788,3991700,6060844,4613580,6005866,8907338,4873700,2286472,2157770,4645304,2158869,3648203,3636821,3216569,164604,8819985,8040136,0,0.7828422053231938,0.21715779467680618
881,9433787,0,1,0.0,71.0,2023-06-30,769,231,4,125,160.0,9.0,113.0,6698,8301,6698,nan,7295028,3967648,325814,4170186,8180570,6718788,3991700,6060844,4517246,6005866,8907338,2340372,4887336,6003584,2658431,4873028,6081914,3218291,6342384,7161426,5528116,7158710,1,0.7828422053231938,0.21715779467680618
882,8751791,1,0,1.0,8.0,2021-06-13,1525,132,4,120,133.0,2.0,107.0,8182,10576,10576,3298427.0,2827327,6718326,3612286,2162782,1837205,82228,4460070,4012203,8055417,4575878,3312364,164569,3298427,62432,3703328,2020332,2922611,4051396,4756982,3913475,7661996,3660299,0,0.7577873647265283,0.24221263527347173
883,8751882,0,1,0.0,94.0,2021-06-16,1525,216,6,125,122.0,10.0,101.0,10618,10576,10618,2082044.0,2082044,1762060,1655436,3294444,6381962,6095508,2157770,4527942,4473573,1711492,3456424,164569,3298427,62432,2020332,2922611,3703328,4051396,4756982,3913475,7661996,3660299,1,0.7577873647265283,0.24221263527347173
884,8752120,1,0,1.0,8.0,2021-06-25,1525,178,8,124,181.0,2.0,124.0,6838,10576,10576,3703328.0,3490108,3293520,2178119,3507090,4817000,4174932,2100524,3218340,6402374,7194480,2173646,3298427,164569,3703328,2922611,125803,2020332,4756982,4051396,3913475,7661996,3660299,0,0.7577873647265283,0.24221263527347173
885,8752190,0,1,1.0,7.0,2021-06-27,1525,156,7,123,157.0,3.0,120.0,8301,10576,10576,3298427.0,7209964,4635658,3643870,2658431,6003584,3218291,6081914,7651657,3602297,5528116,5554142,164569,3298427,3703328,2922611,2020332,4051396,125803,4756982,3913475,7661996,3660299,0,0.7577873647265283,0.24221263527347173
886,8752400,1,0,0.0,49.0,2021-07-09,1525,174,6,124,125.0,10.0,111.0,10576,10366,10576,3298427.0,164569,3298427,3703328,2922611,2020332,4051396,4756982,125803,3913475,7661996,3660299,5320118,3681957,3992960,3890963,4508006,3622856,7681869,8364726,2855138,3245689,4217996,1,0.7577873647265283,0.24221263527347173
887,9085243,0,1,1.0,5.0,2022-06-23,1525,150,5,121,151.0,5.0,97.0,10576,10618,10618,nan,5320118,3298427,3703328,1626526,4051396,7671313,3056815,360086,8855594,6240632,8018751,1762060,6718326,3294444,6381962,6460614,3620742,5367676,8050160,7804677,5361166,4527942,0,0.7577873647265283,0.24221263527347173
888,9085019,0,1,0.0,39.0,2022-06-10,1525,168,7,124,129.0,9.0,122.0,6698,10576,6698,nan,1637320,2433640,8146998,325814,4170186,6718788,2872225,3991700,4613580,7288490,6005866,3703328,3298427,62432,1626526,7773338,7671313,4051396,2922611,360086,6240632,3660299,1,0.7577873647265283,0.24221263527347173
