,match_id,bowler_id,inning,runs,wicket_count,balls_bowled,economy,maiden,dots,Fours,Sixes,wides,noballs,match_dt,country_bowl,batting_style_bowl,bowling_style_bowl,rating,bowler_rating
2953,9668539,3011735.0,2,19,2,18,6.33,0,7.0,0,1,1,0,2023-08-06,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2954,9290903,3011735.0,1,32,0,24,8.0,0,4.0,1,1,0,0,2022-08-28,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2955,9128545,3011735.0,2,40,5,24,10.0,0,7.0,4,1,4,0,2022-04-18,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2956,9668553,3011735.0,1,36,1,24,9.0,0,5.0,2,2,0,0,2023-08-12,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2957,8950843,3011735.0,2,21,2,24,5.25,0,12.0,1,1,1,0,2022-06-17,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2958,9128503,3011735.0,1,32,1,24,8.0,0,6.0,1,2,1,0,2022-04-14,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2959,9128573,3011735.0,2,28,1,24,7.0,0,8.0,0,2,1,0,2022-04-22,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2960,9128664,3011735.0,2,31,0,24,7.75,0,6.0,2,1,0,0,2022-05-02,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2961,9516590,3011735.0,2,21,0,12,10.5,0,3.0,2,1,0,0,2023-04-27,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2962,9128370,3011735.0,2,22,3,24,5.5,0,8.0,1,0,0,0,2022-03-29,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2963,9668532,3011735.0,1,24,2,18,8.0,0,7.0,1,2,0,0,2023-08-03,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2964,9684562,3011735.0,2,8,4,23,2.09,1,17.0,0,0,1,0,2023-10-23,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2965,8938348,3011735.0,2,10,2,12,5.0,0,5.0,1,0,0,0,2022-07-09,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2966,9290945,3011735.0,2,43,1,24,10.75,0,6.0,6,1,0,0,2022-09-04,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2967,9516387,3011735.0,1,50,1,24,12.5,0,5.0,7,1,1,0,2023-04-05,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2968,9185413,3011735.0,2,20,1,24,5.0,0,10.0,1,0,0,0,2022-05-29,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2969,9668546,3011735.0,1,33,0,24,8.25,0,9.0,2,2,0,0,2023-08-08,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2970,9255945,3011735.0,2,26,2,24,6.5,0,6.0,0,1,0,0,2022-11-20,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2971,9290952,3011735.0,2,34,3,24,8.5,0,9.0,1,3,1,0,2022-09-06,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2972,9128608,3011735.0,2,23,0,24,5.75,0,15.0,2,1,1,0,2022-04-26,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2973,9128475,3011735.0,2,41,4,24,10.25,0,7.0,3,2,2,0,2022-04-10,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2974,9128643,3011735.0,2,33,1,24,8.25,0,9.0,0,3,0,0,2022-04-30,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2975,9516492,3011735.0,1,36,1,24,9.0,0,3.0,0,2,1,0,2023-04-16,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2976,8950801,3011735.0,2,11,1,18,3.67,0,8.0,0,0,0,0,2022-02-24,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2977,9668560,3011735.0,2,51,0,24,12.75,0,4.0,1,5,0,0,2023-08-13,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2978,8950836,3011735.0,2,20,3,24,5.0,0,11.0,1,0,3,0,2022-06-14,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2979,9128699,3011735.0,1,28,3,24,7.0,0,10.0,0,2,4,0,2022-05-07,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2980,9516793,3011735.0,1,40,0,24,10.0,0,9.0,3,3,1,0,2023-05-19,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2981,9516408,3011735.0,2,27,3,24,6.75,0,8.0,2,0,2,0,2023-04-08,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2982,8950808,3011735.0,1,27,1,24,6.75,0,7.0,3,0,0,0,2022-02-26,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2983,9185392,3011735.0,2,32,0,24,8.0,0,5.0,1,2,0,0,2022-05-24,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2984,9440507,3011735.0,2,30,2,18,10.0,0,6.0,0,3,1,0,2023-01-07,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2985,9292541,3011735.0,1,12,0,6,12.0,0,0.0,0,1,0,0,2022-09-23,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2986,9516723,3011735.0,1,25,4,24,6.25,0,11.0,2,1,0,0,2023-05-11,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2987,9292534,3011735.0,2,42,1,20,12.6,0,5.0,5,2,1,0,2022-09-20,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2988,9516751,3011735.0,1,37,0,24,9.25,0,4.0,3,1,1,0,2023-05-14,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2989,9516695,3011735.0,2,29,4,24,7.25,0,11.0,3,1,0,0,2023-05-07,IND,Right-hand bat,Legbreak googly,0.518354211614595,51.83542116145951
2990,8710225,3130840.0,1,10,3,21,2.86,1,15.0,1,0,0,0,2021-01-11,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
2991,8710365,3130840.0,2,40,0,24,10.0,0,8.0,4,2,1,0,2021-01-13,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
2992,8710764,3130840.0,2,36,0,24,9.0,0,6.0,4,1,0,0,2021-01-19,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
2993,8778426,3130840.0,2,36,0,24,9.0,0,8.0,5,1,0,0,2021-04-10,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
2994,8778468,3130840.0,1,13,4,24,3.25,1,18.0,2,0,1,0,2021-04-16,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
2995,8778496,3130840.0,2,32,0,18,10.67,0,7.0,4,1,1,0,2021-04-19,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
2996,8778517,3130840.0,2,29,4,24,7.25,0,14.0,3,2,0,0,2021-04-21,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
2997,8778545,3130840.0,2,25,0,12,12.5,0,4.0,5,0,2,0,2021-04-25,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
2998,8778573,3130840.0,1,21,0,18,7.0,0,7.0,3,0,1,0,2021-04-28,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
2999,8778601,3130840.0,2,37,0,24,9.25,0,8.0,4,1,2,0,2021-05-01,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3000,8839319,3130840.0,2,24,2,18,8.0,0,9.0,4,0,1,0,2021-07-25,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3001,8778741,3130840.0,2,19,2,24,4.75,0,13.0,2,0,0,0,2021-09-19,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3002,8778804,3130840.0,1,35,1,24,8.75,0,7.0,6,0,0,0,2021-09-24,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3003,8778699,3130840.0,1,32,0,24,8.0,0,8.0,5,0,1,0,2021-09-26,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3004,8778650,3130840.0,1,32,0,24,8.0,0,9.0,2,2,0,0,2021-09-30,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3005,8778783,3130840.0,2,34,1,18,11.33,0,9.0,4,2,2,0,2021-10-04,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3006,8778671,3130840.0,2,48,1,24,12.0,0,5.0,3,3,3,0,2021-10-07,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3007,8778811,3130840.0,1,26,0,18,8.67,0,5.0,4,0,1,0,2021-10-10,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3008,8778832,3130840.0,2,32,1,24,8.0,0,10.0,4,1,1,0,2021-10-15,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3009,8950710,3130840.0,1,42,1,24,10.5,0,8.0,4,2,0,0,2021-11-17,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3010,8950717,3130840.0,1,42,1,24,10.5,0,7.0,3,2,0,0,2021-11-19,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3011,8950724,3130840.0,2,26,1,14,11.14,0,5.0,4,1,0,0,2021-11-21,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3012,9516415,3130840.0,1,10,0,6,10.0,0,2.0,2,0,0,0,2023-04-08,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3013,9290966,3130840.0,2,28,0,24,7.0,0,8.0,3,0,0,0,2022-09-08,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3014,9516373,3130840.0,2,55,0,24,13.75,0,6.0,7,1,5,0,2023-04-03,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3015,9592463,3130840.0,2,29,2,24,7.25,0,10.0,2,1,3,0,2023-05-23,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3016,9592484,3130840.0,1,38,1,24,9.5,0,5.0,3,1,0,0,2023-05-28,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3017,9516758,3130840.0,2,27,3,18,9.0,0,7.0,3,1,2,0,2023-05-14,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3018,9725771,3130840.0,2,44,2,24,11.0,0,7.0,5,2,0,0,2023-12-01,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3019,9292555,3130840.0,1,24,2,24,6.0,0,14.0,1,2,0,0,2022-09-28,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3020,9516716,3130840.0,2,28,2,18,9.33,0,10.0,3,2,1,0,2023-05-10,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3021,9292562,3130840.0,2,24,0,24,6.0,1,12.0,3,0,1,0,2022-10-02,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3022,9516800,3130840.0,2,22,3,24,5.5,0,14.0,2,1,0,0,2023-05-20,IND,Right-hand bat,Right-arm medium,0.2800105104304187,28.00105104304187
3023,8710225,8228100.0,1,17,1,24,4.25,0,12.0,0,1,0,0,2021-01-11,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3024,8710365,8228100.0,2,17,0,24,4.25,0,10.0,1,0,0,0,2021-01-13,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3025,8710617,8228100.0,1,26,3,24,6.5,0,10.0,0,2,1,0,2021-01-17,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3026,8710764,8228100.0,2,20,1,24,5.0,0,9.0,1,0,2,0,2021-01-19,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3027,8710848,8228100.0,2,32,1,24,8.0,0,7.0,4,0,1,0,2021-01-29,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3028,8778531,8228100.0,1,21,2,24,5.25,0,10.0,2,0,0,0,2021-04-23,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3029,8778559,8228100.0,2,19,0,24,4.75,0,9.0,1,0,0,0,2021-04-26,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3030,8778594,8228100.0,2,17,2,24,4.25,0,10.0,0,0,1,0,2021-04-30,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3031,8778615,8228100.0,2,42,0,24,10.5,0,7.0,3,3,0,0,2021-05-02,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3032,8778762,8228100.0,2,24,3,24,6.0,0,10.0,1,1,1,0,2021-09-25,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3033,8778706,8228100.0,2,25,2,24,6.25,0,11.0,2,1,0,0,2021-09-28,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3034,8778727,8228100.0,1,22,2,24,5.5,0,9.0,2,0,0,0,2021-10-01,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3035,8778643,8228100.0,1,35,0,24,8.75,0,11.0,3,2,1,0,2021-10-03,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3036,8778671,8228100.0,1,25,1,24,6.25,0,10.0,3,0,1,0,2021-10-07,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3037,8961574,8228100.0,1,25,2,24,6.25,0,10.0,3,0,1,0,2021-11-05,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3038,8961854,8228100.0,2,20,3,24,5.0,0,13.0,1,1,0,0,2021-11-08,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3039,8961980,8228100.0,2,30,1,24,7.5,0,11.0,3,1,1,0,2021-11-09,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3040,8962099,8228100.0,2,26,0,24,6.5,0,11.0,2,0,3,0,2021-11-18,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3041,9592470,8228100.0,1,30,0,24,7.5,0,4.0,1,1,1,0,2023-05-24,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3042,9516632,8228100.0,1,21,2,24,5.25,0,7.0,0,0,0,0,2023-05-01,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3043,9692472,8228100.0,2,37,2,24,9.25,0,7.0,2,2,1,0,2023-08-20,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3044,9128517,8228100.0,2,34,1,24,8.5,0,4.0,4,0,1,0,2022-04-16,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3045,9668539,8228100.0,2,31,0,24,7.75,0,12.0,3,2,0,0,2023-08-06,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3046,9516373,8228100.0,1,28,3,24,7.0,0,13.0,1,2,1,0,2023-04-03,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3047,9128594,8228100.0,2,28,1,18,9.33,0,7.0,1,2,1,0,2022-04-24,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3048,9516352,8228100.0,2,31,2,24,7.75,0,8.0,3,1,0,0,2023-04-01,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3049,9330733,8228100.0,2,28,1,24,7.0,0,7.0,1,1,1,0,2022-10-14,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3050,9516688,8228100.0,1,21,0,12,10.5,0,2.0,0,2,1,0,2023-05-07,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3051,9516597,8228100.0,2,41,2,24,10.25,0,9.0,4,2,0,1,2023-04-28,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3052,9185399,8228100.0,1,45,1,24,11.25,0,8.0,2,4,1,0,2022-05-25,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3053,9725750,8228100.0,1,54,1,24,13.5,0,7.0,2,6,0,0,2023-11-23,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3054,8938355,8228100.0,1,30,2,24,7.5,0,11.0,2,1,0,1,2022-07-10,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3055,9516541,8228100.0,1,49,0,24,12.25,0,4.0,4,3,0,0,2023-04-22,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3056,9725771,8228100.0,2,17,1,24,4.25,0,13.0,1,0,0,0,2023-12-01,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3057,9684751,8228100.0,1,13,2,24,3.25,0,14.0,1,0,0,0,2023-10-25,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3058,9128797,8228100.0,2,34,1,24,8.5,0,6.0,2,2,0,0,2022-05-18,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3059,9290945,8228100.0,2,26,1,24,6.5,0,8.0,0,1,3,0,2022-09-04,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3060,9128475,8228100.0,1,29,0,24,7.25,0,7.0,3,0,3,0,2022-04-10,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3061,9123169,8228100.0,2,41,1,24,10.25,0,9.0,4,2,2,1,2022-06-28,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3062,9128419,8228100.0,2,29,0,24,7.25,0,5.0,2,0,1,1,2022-04-04,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3063,9128440,8228100.0,1,22,2,24,5.5,0,12.0,3,0,0,0,2022-04-07,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3064,9225334,8228100.0,2,26,2,24,6.5,0,12.0,2,1,2,1,2022-07-29,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3065,9516772,8228100.0,2,26,2,24,6.5,0,9.0,2,0,1,0,2023-05-16,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3066,9684240,8228100.0,1,6,2,18,2.0,0,14.0,0,0,1,0,2023-10-17,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3067,9128706,8228100.0,2,30,1,18,10.0,0,8.0,3,2,0,0,2022-05-07,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3068,9684373,8228100.0,2,24,1,24,6.0,0,11.0,1,1,0,0,2023-10-19,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3069,9128384,8228100.0,1,24,2,24,6.0,0,11.0,3,0,0,0,2022-03-31,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3070,9684933,8228100.0,2,29,2,24,7.25,0,8.0,3,0,1,0,2023-10-31,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3071,9128650,8228100.0,2,28,1,24,7.0,0,10.0,2,1,0,0,2022-05-01,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3072,9725757,8228100.0,2,32,3,24,8.0,0,8.0,1,2,1,0,2023-11-26,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3073,8950815,8228100.0,1,32,1,24,8.0,0,6.0,3,0,2,0,2022-02-27,IND,Right-hand bat,Legbreak googly,0.34358247062913105,34.35824706291311
3074,8710218,2733401.0,1,31,1,24,7.75,0,8.0,2,1,2,0,2021-01-11,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3075,8710351,2733401.0,2,31,1,20,9.3,0,4.0,3,1,0,0,2021-01-13,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3076,8710498,2733401.0,2,28,3,24,7.0,0,11.0,3,1,1,0,2021-01-15,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3077,8710624,2733401.0,2,39,1,24,9.75,1,8.0,2,3,2,0,2021-01-17,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3078,8710764,2733401.0,1,46,0,24,11.5,0,6.0,2,3,1,0,2021-01-19,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3079,8778461,2733401.0,1,15,3,24,3.75,0,15.0,2,0,0,0,2021-04-15,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3080,8778496,2733401.0,1,40,0,24,10.0,0,7.0,6,1,0,0,2021-04-19,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3081,8778538,2733401.0,1,25,1,24,6.25,0,11.0,2,1,0,0,2021-04-24,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3082,8778580,2733401.0,2,33,0,24,8.25,0,7.0,3,1,0,0,2021-04-29,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3083,8778713,2733401.0,2,20,0,12,10.0,0,4.0,2,1,1,0,2021-09-27,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3084,8778755,2733401.0,1,35,0,24,8.75,0,8.0,2,2,1,0,2021-10-07,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3085,8961483,2733401.0,2,31,2,24,7.75,0,7.0,4,0,2,0,2021-11-04,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3086,8961616,2733401.0,2,35,2,24,8.75,0,9.0,5,1,0,0,2021-11-05,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3087,8961763,2733401.0,2,21,2,24,5.25,0,9.0,1,0,1,0,2021-11-06,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3088,8961896,2733401.0,2,23,2,24,5.75,0,12.0,1,1,0,0,2021-11-08,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3089,8962022,2733401.0,2,22,1,24,5.5,0,13.0,2,1,0,0,2021-11-09,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3090,8962071,2733401.0,2,22,4,24,5.5,0,11.0,2,0,2,0,2021-11-16,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3091,9331048,2733401.0,1,24,2,24,6.0,0,7.0,2,0,0,0,2022-10-18,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3092,9128517,2733401.0,1,32,2,24,8.0,0,8.0,3,1,1,0,2022-04-16,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3093,9128594,2733401.0,1,36,0,24,9.0,0,5.0,4,1,0,0,2022-04-24,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3094,9516352,2733401.0,2,39,0,18,13.0,0,3.0,5,0,2,0,2023-04-01,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3095,9128461,2733401.0,2,30,1,24,7.5,0,10.0,0,3,0,0,2022-04-09,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3096,9330915,2733401.0,1,37,2,24,9.25,0,9.0,2,3,0,0,2022-10-16,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3097,9128566,2733401.0,2,48,2,24,12.0,0,5.0,4,3,1,0,2022-04-21,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3098,9330663,2733401.0,1,33,1,24,8.25,0,8.0,5,0,0,0,2022-10-12,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3099,9684618,2733401.0,1,6,4,24,1.5,1,21.0,1,0,0,0,2023-10-23,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3100,9684107,2733401.0,2,18,1,24,4.5,0,11.0,1,0,1,0,2023-10-16,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3101,9331349,2733401.0,2,26,1,24,6.5,0,8.0,1,1,1,0,2022-10-30,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3102,9684240,2733401.0,2,25,0,12,12.5,0,2.0,3,1,1,0,2023-10-17,IND,Right-hand bat,Left-arm medium,0.37343262749732875,37.34326274973287
3103,8710253,1660406.0,1,13,3,24,3.25,0,14.0,1,0,0,0,2021-01-11,IND,Right-hand bat,Right-arm offbreak,0.24707282040669187,24.707282040669188
3104,8710505,1660406.0,1,38,0,24,9.5,0,6.0,2,2,0,0,2021-01-15,IND,Right-hand bat,Right-arm offbreak,0.24707282040669187,24.707282040669188
3105,8710645,1660406.0,2,9,2,24,2.25,0,18.0,1,0,0,0,2021-01-17,IND,Right-hand bat,Right-arm offbreak,0.24707282040669187,24.707282040669188
3106,8710771,1660406.0,1,25,2,18,8.33,0,7.0,3,1,0,0,2021-01-19,IND,Right-hand bat,Right-arm offbreak,0.24707282040669187,24.707282040669188
3107,8778489,1660406.0,2,27,0,18,9.0,0,5.0,4,0,0,0,2021-04-18,IND,Right-hand bat,Right-arm offbreak,0.24707282040669187,24.707282040669188
3108,8961476,1660406.0,2,34,0,18,11.33,0,4.0,0,4,0,0,2021-11-04,IND,Right-hand bat,Right-arm offbreak,0.24707282040669187,24.707282040669188
3109,8961728,1660406.0,1,17,1,24,4.25,0,12.0,0,1,0,0,2021-11-06,IND,Right-hand bat,Right-arm offbreak,0.24707282040669187,24.707282040669188
3110,8961861,1660406.0,1,12,2,24,3.0,0,13.0,0,0,0,0,2021-11-08,IND,Right-hand bat,Right-arm offbreak,0.24707282040669187,24.707282040669188
3111,8962001,1660406.0,1,26,1,24,6.5,1,8.0,2,0,0,0,2021-11-09,IND,Right-hand bat,Right-arm offbreak,0.24707282040669187,24.707282040669188
3112,8962078,1660406.0,1,22,1,24,5.5,0,12.0,1,1,0,0,2021-11-16,IND,Right-hand bat,Right-arm offbreak,0.24707282040669187,24.707282040669188
3113,8962085,1660406.0,2,36,0,24,9.0,0,7.0,3,2,0,0,2021-11-18,IND,Right-hand bat,Right-arm offbreak,0.24707282040669187,24.707282040669188
3114,9684954,1660406.0,2,18,0,12,9.0,0,3.0,3,0,0,0,2023-11-02,IND,Right-hand bat,Right-arm offbreak,0.24707282040669187,24.707282040669188
3115,8710253,7581223.0,1,37,1,24,9.25,0,10.0,3,2,1,0,2021-01-11,IND,Right-hand bat,Right-arm medium,0.20961250266164871,20.96125026616487
3116,8710505,7581223.0,1,39,1,24,9.75,0,10.0,5,2,0,0,2021-01-15,IND,Right-hand bat,Right-arm medium,0.20961250266164871,20.96125026616487
3117,8710645,7581223.0,2,6,0,6,6.0,0,3.0,1,0,0,0,2021-01-17,IND,Right-hand bat,Right-arm medium,0.20961250266164871,20.96125026616487
3118,8710771,7581223.0,1,40,1,24,10.0,0,8.0,4,2,1,0,2021-01-19,IND,Right-hand bat,Right-arm medium,0.20961250266164871,20.96125026616487
3119,8778636,7581223.0,2,18,1,13,8.31,0,2.0,1,0,0,1,2021-10-02,IND,Right-hand bat,Right-arm medium,0.20961250266164871,20.96125026616487
3120,8961476,7581223.0,2,24,1,21,6.86,0,7.0,3,0,1,0,2021-11-04,IND,Right-hand bat,Right-arm medium,0.20961250266164871,20.96125026616487
3121,8961609,7581223.0,1,38,1,24,9.5,0,12.0,5,2,0,0,2021-11-05,IND,Right-hand bat,Right-arm medium,0.20961250266164871,20.96125026616487
